-88.9071 68.3097 101.816 151.45 
-11.5368 -24.0027 29.1845 39.509 

92.9593 -28.0823 46.8447 107.817 
-2.65235 -1.28872 49.9951 50.082 

11.5171 88.8618 157.036 180.802 
-2.28348 0.544678 0.604735 2.42418 

38.087 -14.7246 -31.3801 51.499 
-53.2694 -39.1965 -67.673 94.6236 

25.7732 -24.3992 30.0699 46.5165 
-31.5548 36.8672 116.705 126.392 

6.19427 -79.7631 113.256 138.663 
34.0699 110.625 -105.873 156.869 

-29.6486 46.5741 -60.8163 82.139 
11.4249 -33.2411 -76.108 83.8327 

14.6304 0.805383 -0.772469 14.6729 
-60.6895 125.099 -109.546 177.012 

-1.13333 0.798631 -3.81893 4.06282 
-11.2999 3.9189 -17.1216 20.8853 

40.824 -28.3871 61.1605 78.8228 
-9.49991 11.9888 -90.0931 91.3824 

2.6082 -1.15427 -44.4521 44.5435 
-2.31772 -9.97793 -15.8536 18.8751 

-0.234729 0.456786 -0.0759285 0.519149 
-80.1107 -151.058 -81.8045 189.547 

41.8693 30.9878 144.422 153.528 
18.2336 -6.23348 -95.0526 96.9861 

19.0776 -32.9883 32.4312 50.0397 
-46.0025 -21.8147 -64.1323 81.8844 

3.44607 2.7485 -0.754699 4.47205 
-7.2661 2.35828 40.9922 41.6979 

3.56671 3.10159 -129.414 129.501 
0.255443 9.02583 -29.5295 30.8792 

-49.4866 -13.9693 110.987 122.32 
3.95535 43.5864 51.8809 67.8752 

-5.32389 -23.4781 -16.6225 29.2553 
6.96374 -4.51985 -6.67652 10.6536 

-6.76234 -17.3435 -18.8187 26.4702 
-31.6062 19.2997 60.6836 71.091 

18.04 14.4295 129.926 131.963 
47.099 22.2259 25.4493 57.9652 

-77.9689 35.9323 -48.5764 98.6405 
18.7457 20.8262 -27.1769 39.0348 

-27.2346 -46.7747 90.008 105.029 
-22.6077 16.1815 -70.2427 75.5446 

0.5436 -10.5181 12.5088 16.3522 
-0.120663 3.02083 11.0704 11.4758 

15.2522 31.4769 18.2575 39.4558 
-10.0648 -43.6071 1.22507 44.7703 

-13.5089 -46.6378 -0.956485 48.5643 
-42.8613 28.4077 12.3552 52.8842 

9.50522 4.29204 -20.0536 22.6035 
0.424238 0.297778 -0.340924 0.620386 

-5.83888 -4.57514 104.091 104.355 
-27.8995 58.0369 56.3026 85.5374 

34.33 22.5366 -107.759 115.319 
2.87881 -1.38507 28.7579 28.9348 

-18.8421 21.5273 47.161 55.1599 
-5.57335 4.28234 -0.43283 7.04188 

6.00414 -0.668071 -5.98928 8.50691 
-0.399903 -0.127523 -2.26955 2.30803 

-6.04012 -5.98369 21.3431 22.9743 
2.21951 -1.7545 -0.0250418 2.82934 

-39.1977 20.5384 40.7941 60.1867 
-1.57811 -25.9223 134.291 136.779 

-5.49202 3.65511 -35.6064 36.2124 
-1.70224 2.55967 -4.71862 5.6316 

-9.50348 41.496 105.86 114.099 
49.5054 -26.5228 -153.396 163.354 

6.63515 -7.0553 -116.172 116.575 
0.282033 -0.39977 -1.15575 1.25504 

-6.71598 16.8215 157.362 158.401 
3.70932 32.3918 -153.901 157.316 

71.7475 -25.5376 123.784 145.335 
-20.4534 -23.0706 33.1718 45.2876 

-1.5852 4.76673 3.12082 5.91389 
-4.16247 -0.573718 -0.375674 4.21859 

8.53075 -10.4402 7.37156 15.3659 
2.81844 -34.687 -171.389 174.886 

-132.406 73.6594 86.478 174.458 
-0.459374 2.43221 -3.18565 4.03423 

45.111 -50.2021 95.0925 116.61 
-90.3618 8.38324 -140.926 167.617 

-4.22836 13.6877 -21.2099 25.5948 
-1.58685 -12.3756 -147.21 147.738 

-5.08473 -28.2178 112.638 116.23 
-32.7311 35.7466 55.1841 73.4467 

69.3214 -31.6502 -9.49668 76.7944 
9.97263 -18.4398 59.0856 62.6944 

57.8369 -46.0999 151.063 168.197 
13.0681 17.3039 3.34613 21.9408 

-10.6973 -5.51283 -31.9042 34.0984 
-13.2424 -3.51713 73.8214 75.0822 

100.323 96.128 -33.5776 142.943 
-62.2507 -103.018 -9.52941 120.742 

-9.80815 1.46197 36.6327 37.9512 
-2.74282 6.65415 -46.7019 47.2532 

-14.3212 62.521 159.655 172.057 
50.0721 -36.6497 -130.149 144.185 

2.07651 4.39574 -1.41518 5.06331 
-6.0615 6.39322 -2.07516 9.05104 

27.5512 114.919 145.559 187.491 
1.47805 -72.0658 -66.8762 98.3265 

4.27935 -0.907759 1.41375 4.59734 
0.743307 -3.4673 -17.0582 17.4228 

-4.44075 -6.2747 151.211 151.406 
-42.1325 -2.37381 9.04508 43.1578 

-0.431817 0.0827402 -1.30696 1.37893 
-10.2694 10.1556 -43.8164 46.1353 

-18.6539 8.83901 -0.0419521 20.6421 
-5.81378 3.97425 2.61774 7.51314 

32.3049 -27.9259 133.995 140.634 
25.7009 23.3688 -149.03 153.024 

-30.6373 2.58083 -22.1481 37.8926 
24.4683 -21.7049 -148.817 152.369 

-83.5713 -72.7 47.4879 120.518 
79.5262 15.0743 -95.6061 125.268 

0.678753 3.28425 -2.31937 4.07756 
1.16337 2.50534 -18.5616 18.766 

-80.4637 51.662 95.895 135.422 
-21.7519 48.871 -2.2249 53.5394 

1.04523 -6.98732 -15.7357 17.249 
-50.9814 22.0384 71.6869 90.6852 

-41.1283 32.7588 169.126 177.111 
-9.49768 -0.652038 -7.97648 12.42 

21.1617 18.6666 110.032 113.593 
-21.4252 5.13474 19.9137 29.6978 

17.3593 67.0259 -95.3824 117.863 
23.0296 -5.67959 25.5781 34.8835 

13.5405 19.2269 166.802 168.452 
30.6769 -3.63527 -122.14 125.986 

9.26755 19.624 -4.9717 22.2645 
-50.9623 16.3953 -158.651 167.44 

-54.2551 -117.78 72.0629 148.354 
22.1951 57.8483 -128.917 143.034 

33.1619 -96.1943 40.1852 109.398 
4.44033 146.08 -100.391 177.306 

71.1729 79.2052 15.9358 107.671 
-22.5685 76.0795 21.7492 82.2827 

17.3192 -8.45984 -2.92002 19.4949 
26.9756 -4.47629 -6.19348 28.0371 

0.810738 -0.958939 -0.841432 1.51158 
6.59404 -1.17521 -12.0392 13.777 

-7.13568 -29.7331 17.1814 35.0739 
1.69988 35.2414 161.82 165.621 

-2.4952 2.06094 0.726589 3.31684 
7.79786 -1.63737 30.9799 31.9882 

62.56 -70.1206 -65.57 114.587 
-14.1982 -1.32036 -69.4653 70.9137 

-0.493567 0.0652116 -76.4499 76.4515 
-12.1247 -4.43168 -4.55744 13.6901 

-7.73078 11.6666 -41.0203 43.3421 
-5.27923 0.259624 -24.9287 25.4828 

14.325 2.49694 141.836 142.579 
-5.55673 -3.16705 47.2846 47.7152 

28.3746 6.073 37.591 47.4877 
21.9614 4.32932 -4.71573 22.8754 

-67.4945 35.3451 133.218 153.466 
76.3722 -69.7506 -134.904 169.991 

38.9185 45.0762 164.878 175.303 
-68.8606 -39.3579 -125.517 148.477 

-53.4936 3.65331 24.8317 59.0892 
81.5212 -22.488 -100.902 131.653 

65.124 5.12076 148.921 162.618 
-40.5234 29.8183 -159.449 167.199 

-25.277 42.0181 158.142 165.57 
-20.9187 -19.4233 -135.642 138.613 

19.0996 -35.2047 29.5456 49.7705 
-67.0755 63.9258 46.9782 103.887 

22.5292 -12.8463 135.759 138.214 
-31.848 17.4479 33.2056 49.2071 

78.5569 14.8426 52.7685 95.7915 
5.71103 0.31752 -17.9554 18.8445 

-54.8484 -102.355 107.217 158.052 
0.49912 52.5658 -108.15 120.249 

0.503193 0.661113 3.61809 3.71225 
-6.5146 -1.43919 1.50376 6.83905 

-10.8756 -19.9231 7.68422 23.9636 
14.5167 46.2946 156.428 163.779 

-1.64652 20.6273 140.081 141.601 
0.574816 40.1246 -34.7522 53.0851 

-18.2687 16.3781 84.2306 87.7313 
22.7568 26.8435 -126.107 130.925 

-0.729531 1.68836 -0.765553 1.99219 
6.25831 7.38663 4.26705 10.58 

-28.9957 -14.2543 120.415 124.674 
31.1655 21.4495 20.8594 43.2028 

-24.4283 21.7808 3.98678 32.9702 
6.37177 -53.8273 -156.24 165.375 

73.5463 -7.13715 47.9185 88.0692 
-8.82387 -28.0665 51.9091 59.667 

-19.8745 -8.31275 -103.983 106.191 
39.3085 -41.5951 -59.9616 82.8897 

-6.41282 1.98592 39.2106 39.7811 
-5.7502 3.19479 -7.51725 9.98903 

7.97214 2.41498 6.99984 10.8805 
-21.6612 3.51249 -178.105 179.452 

153.331 37.5293 64.7897 170.635 
9.24101 -11.5336 -12.4066 19.2962 

-9.34857 8.83777 -1.08684 12.9106 
3.57535 0.234651 8.7882 9.49056 

-47.4142 -13.8186 139.74 148.211 
0.402972 7.89529 -128.368 128.611 

-6.64995 8.9856 173.115 173.475 
-8.52744 -4.8891 13.0759 16.3585 

-5.17181 40.979 -72.2293 83.2051 
76.8249 38.9958 -62.5276 106.454 

-46.4278 38.672 74.4745 95.9037 
-7.5835 -32.005 88.5099 94.4236 

-22.3366 -43.155 75.4524 89.746 
52.9973 -15.9473 49.3696 74.1646 

1.35576 -22.2451 39.1163 45.0197 
33.382 -140.806 6.18072 144.841 

9.77162 38.0781 -11.2366 40.8863 
30.1436 -124.531 -100.152 162.625 

23.3559 -15.1427 56.2519 62.7621 
-19.6783 60.5019 109.874 126.965 

15.5506 -58.0418 119.122 133.42 
14.5312 25.8892 40.9284 50.5622 

72.6723 -17.144 161.634 178.047 
-0.814433 -23.1683 -60.5271 64.8148 

-22.3127 99.8973 81.2676 130.697 
-1.31188 -158.826 -81.5694 178.553 

0.951313 10.9439 -153.31 153.703 
0.476947 0.343045 -0.390118 0.705231 

2.65917 8.05064 49.6751 50.3935 
-0.285788 -0.841573 10.131 10.1699 

5.77571 13.2903 179.808 180.391 
4.13799 1.2817 -7.79634 8.919 

11.123 -42.0283 -38.8131 58.28 
-40.8027 -2.47903 -125.136 131.644 

-4.61573 -8.2223 17.4994 19.8782 
-1.01732 19.7771 44.8142 48.9947 

-21.8692 0.740206 113.574 115.663 
24.8382 46.1037 52.2249 73.9589 

-11.9296 -1.38231 3.8905 12.6239 
-0.438341 -0.98167 1.07197 1.5182 

25.4913 -28.4004 -48.7545 61.9144 
-43.484 -49.2177 -14.9147 67.3475 

-81.885 -0.899854 142.043 163.958 
-17.6217 23.1136 -9.8992 30.7043 

-51.3538 9.32225 79.2866 94.9235 
44.5348 -29.439 -105.879 118.577 

-75.7776 9.35156 57.7278 95.7193 
-14.1028 -3.20571 -36.2185 38.9993 

-41.9845 -103.12 13.8446 112.196 
16.5862 -49.4243 58.7182 78.5219 

-20.0154 -2.8772 13.9829 24.5848 
39.2633 19.2507 112.439 120.643 

30.5566 -37.6694 -9.17016 49.3637 
111.34 13.796 -79.5917 137.556 

-4.14115 9.01746 -29.7865 31.3959 
3.24949 4.01423 -16.4125 17.2059 

-7.30372 6.09737 5.72804 11.1055 
150.242 -13.2458 -53.6927 160.097 

-22.1691 49.3199 108.508 121.235 
16.6672 -79.8822 -65.7 104.764 

43.5387 15.5527 7.74997 46.8782 
-50.5265 2.33279 -166.09 173.621 

24.6641 50.7584 26.5152 62.3522 
-30.3318 47.7819 114.451 127.68 

-74.3058 -32.2083 84.3749 116.952 
142.986 -8.29962 -102.121 175.904 

0.0253998 -0.0554553 0.123025 0.137316 
12.9736 -13.3098 69.4875 71.9304 

145.17 -61.8042 -102.863 188.348 
0.806985 -0.122569 -0.245195 0.852272 

21.7017 2.27969 -68.2956 71.697 
-18.4183 19.1922 2.44162 26.7121 

145.17 -4.94179 -41.9814 151.199 
6.43996 33.2599 -18.4403 38.5712 

57.9647 -35.3833 24.4933 72.1928 
-20.6886 -4.96241 -15.7869 26.4928 

2.15901 13.5486 -41.3281 43.5458 
6.73969 -9.5173 -11.1159 16.111 

-107.643 -28.9115 108.554 155.586 
114.5 -9.64665 -134.774 177.108 

-1.36047 -4.85933 -22.1259 22.6941 
-2.42321 1.43847 -105.261 105.299 

-10.0503 2.24923 -120.838 121.276 
4.73108 1.38615 2.00681 5.32276 

83.9972 -8.35621 139.731 163.249 
-43.5038 -13.561 -146.246 153.181 

-7.89059 12.4515 -2.12074 14.8929 
-0.338319 3.92837 1.73131 4.30627 

20.328 5.76754 -17.9654 27.7353 
-2.51321 -2.79828 -6.25542 7.2991 

38.9239 -63.654 159.176 175.795 
-50.9899 13.4439 -137.325 147.102 

36.049 59.0065 11.9614 70.1739 
-144.729 16.9299 -46.28 152.888 

0.212666 0.118653 3.99339 4.00081 
-12.5754 -5.8259 26.7431 30.121 

91.086 13.4001 38.2611 99.7002 
-39.0129 -25.439 -67.6262 82.1125 

14.345 -0.112335 6.78658 15.8698 
140.125 -27.0685 79.9764 163.597 

-0.588344 -1.16598 0.629742 1.44991 
-5.13595 -0.769018 -8.64674 10.0864 

-3.93889 5.18911 -187.22 187.333 
-0.583794 -0.49193 -1.75084 1.91004 

-27.2332 2.00586 173.998 176.128 
13.0888 4.66494 -5.8633 15.0817 

63.1851 -49.5217 134.267 156.437 
-49.6519 45.1849 -65.0773 93.4989 

7.12162 -3.50266 -11.5238 13.9923 
0.0978558 -0.526119 -0.095342 0.543569 

-5.10559 -8.92972 -26.7971 28.7035 
2.9435 -1.00142 1.01959 3.27209 

23.4101 -30.8741 12.2776 40.6446 
-62.3986 -30.1816 32.495 76.5535 

-12.226 103.484 118.627 157.894 
25.8828 -102.027 -75.5048 129.539 

-17.6744 34.8157 33.3687 51.3613 
1.65631 -33.7839 92.2819 98.2856 

-25.2349 59.6281 148.257 161.779 
50.2866 -0.357568 -109.822 120.788 

39.0051 -118.529 -75.8004 146.001 
4.41357 0.169858 -4.2006 6.09537 

-11.0509 -13.7483 -21.7032 27.9672 
48.5902 63.6611 -140.094 161.369 

6.00003 0.130377 3.55798 6.97686 
-6.56878 6.00705 15.8138 18.1469 

-1.22755 -1.45233 -97.2266 97.2452 
-2.60365 -4.29901 -1.42197 5.22326 

3.51109 -5.89731 -12.4903 14.2518 
0.250552 -0.0705034 0.123747 0.288202 

9.16417 -16.3275 -1.0056 18.7505 
-5.32545 20.424 -11.4519 24.0134 

-166.598 20.2285 8.68082 168.046 
44.4624 -16.1716 -29.6586 55.8395 

5.48385 3.04059 -136.489 136.633 
1.03035 -0.0970542 -2.87523 3.05581 

28.462 -42.3125 -39.7003 64.6262 
-52.194 -40.7416 -56.4572 87.0144 

-0.543407 -0.147212 -0.118838 0.5754 
151.366 -100.802 53.294 189.507 

-88.4264 164.917 9.0008 187.344 
0.135325 -4.09408 -6.96716 8.08215 

-37.1698 -27.1853 -92.0611 102.936 
37.9445 -4.18166 -77.6112 86.4915 

3.99574 4.5217 -20.6414 21.5054 
-7.13637 1.30915 -4.76238 8.67882 

112.057 -37.7387 -69.2091 137.007 
33.1473 27.029 -6.40109 43.2468 

-29.3633 14.6752 14.5817 35.9192 
17.3662 90.681 -132.537 161.526 

-7.1854 1.4525 15.9583 17.5615 
-1.20241 -1.55313 8.30471 8.53383 

-8.92207 -10.7905 4.10635 14.5911 
9.32735 -12.5592 -174.306 175.007 

-21.846 67.984 156.372 171.905 
13.5148 -8.83092 6.30484 17.3317 

-4.48394 -43.511 24.0088 49.8972 
69.9235 -10.2227 76.5932 104.213 

-18.0714 -17.1756 -25.0048 35.3103 
29.1751 54.5424 -142.315 155.177 

50.8605 -39.3587 142.408 156.256 
3.30478 33.594 19.4449 38.9562 

-57.3924 -79.2871 62.1891 115.965 
21.7557 -12.7516 -18.4754 31.2611 

-72.4779 57.7015 115.742 148.252 
-22.6019 -26.7709 24.9494 43.0116 

-15.0303 50.7154 -70.9013 88.4588 
-10.0702 -30.6995 -22.9364 39.6226 

63.4005 85.1513 143.287 178.33 
-50.9118 -80.0337 -60.3077 112.403 

-8.52481 19.7238 166.502 167.883 
45.2126 -19.6596 -164.702 171.923 

39.2449 22.2316 13.2834 47.0198 
123.522 -42.7555 -60.4046 143.994 

-9.34935 -12.3107 -148.463 149.266 
18.2334 16.5484 -25.7217 35.6077 

-28.2048 14.9479 3.27633 32.0887 
128.388 91.7506 -54.2937 166.882 

-7.35469 -3.32147 -10.1563 12.9721 
2.4162 4.63246 -9.03511 10.437 

-0.0874856 0.0704524 -0.0796431 0.137696 
93.8005 -142.908 81.3881 189.328 

18.8377 15.4095 120.949 123.374 
-49.5171 -36.5195 -141.717 154.497 

-3.4733 4.48234 6.98803 8.99932 
-0.0542564 9.14275 17.9483 20.1428 

3.60986 -3.82767 4.02338 6.62342 
-14.2733 -3.37065 -55.2011 57.1161 

-20.6953 41.8085 34.6125 58.0885 
-7.3132 128.047 -30.4325 131.817 

-18.722 -7.5249 -52.8325 56.5545 
0.408819 -12.5733 -51.0263 52.5541 

6.44287 -6.05384 4.99473 10.1542 
0.415148 1.50688 -4.64916 4.90487 

1.31957 -2.43185 8.72789 9.15594 
5.25257 6.05821 4.99931 9.44905 

36.2662 -8.83064 94.0891 101.222 
-55.542 -33.1263 -100.75 119.72 

11.2867 16.6412 -0.778348 20.1228 
-15.7199 12.5826 -168.845 170.041 

37.9919 -10.8468 50.4503 64.0802 
-47.5272 -5.7636 -73.1516 87.4255 

-54.1594 -9.50596 169.958 178.632 
-15.2264 5.3402 -0.029909 16.1357 

-15.1465 -79.3742 119.881 144.572 
2.71673 122.503 -131.394 179.663 

-0.319939 -1.44618 1.41375 2.04755 
6.95815 3.85729 13.7798 15.9116 

-38.2223 36.7883 127.397 138.001 
-29.4059 -43.0338 -60.6461 79.966 

41.2797 29.2568 10.6683 51.7087 
-33.5073 1.82153 25.2226 41.979 

10.4125 -5.64361 -16.3976 20.2275 
-4.13762 -1.33295 -144.646 144.712 

13.5043 -3.122 15.4075 20.7244 
-2.16739 -1.11232 23.5339 23.6597 

89.7709 100.185 51.1169 143.906 
-77.0753 25.7936 -63.7978 103.325 

-10.3685 -11.152 -5.22713 16.0996 
71.266 40.858 -153.05 173.702 

-30.101 10.0443 -17.6656 36.3184 
-15.541 -64.6934 -135.616 151.058 

-32.7374 -18.072 123.207 128.757 
31.5439 10.0143 27.9492 43.3181 

37.1121 34.03 131.105 140.441 
-27.2943 -14.4421 38.8648 49.639 

-51.6015 3.95756 6.21695 52.1251 
4.72235 13.5987 -48.8911 50.9663 

-35.2688 -42.9977 61.8007 83.1385 
-6.90928 32.694 -158.781 162.259 

73.9196 11.9949 -25.1359 78.9924 
-58.5072 11.0023 -28.5206 66.0118 

27.8613 9.07242 -23.3214 37.4492 
-27.0996 7.85636 -148.625 151.279 

25.1245 19.5626 174.543 177.424 
-5.22526 8.90645 -146.429 146.792 

-2.88676 28.3896 -99.3575 103.374 
56.2652 -14.975 -63.4358 86.1053 

-6.03734 2.23063 7.1505 9.62054 
30.4627 -42.8895 -172.942 180.767 

-93.7456 34.7145 -12.4822 100.743 
-78.0023 -33.313 29.0803 89.6649 

-11.137 -65.3289 138.46 153.502 
-4.83898 -6.65268 24.6509 25.9873 

-38.7659 23.3939 52.0388 68.979 
29.3075 13.92 -34.1774 47.1253 

85.1037 -69.0775 110.946 155.959 
16.5914 -27.6035 -11.2446 34.1126 

60.6915 18.4741 6.94725 63.8202 
-0.464879 -39.3438 2.4933 39.4255 

-55.0606 3.07127 -29.1477 62.3754 
-89.8106 -97.4343 -15.3183 133.394 

146.95 -34.3963 80.7466 171.165 
-99.8251 55.5282 -43.7861 122.334 

28.3044 15.8181 0.946842 32.4384 
-40.8791 -20.2213 27.2464 53.1259 

5.1785 5.49821 9.19203 11.8971 
-19.7567 17.1375 -177.656 179.571 

-5.50546 -0.478736 -2.54337 6.08342 
8.34254 -8.87446 19.3318 22.8489 

-51.4713 26.7209 -48.7176 75.741 
-30.9435 -46.1344 -100.474 114.808 

16.0731 34.2929 -40.1571 55.1991 
-21.716 -36.8067 -48.6164 64.7292 

-1.55424 5.78987 3.54303 6.96357 
-10.8101 14.8252 20.9763 27.8685 

-35.8463 -26.2623 -108.445 117.197 
39.322 20.6644 -56.8163 72.1202 

-13.4456 -3.4546 74.1178 75.4066 
-53.8454 -5.83012 -154.79 163.991 

-120.38 -130.971 -54.5573 186.068 
0.0838675 0.122467 0.54141 0.561389 

-0.606859 -2.82457 70.0485 70.108 
-11.6581 3.3734 5.20122 13.2039 

7.04307 10.3179 7.88687 14.7739 
0.599292 -9.23541 9.23891 13.0771 

-2.1986 -0.639295 1.11154 2.5452 
-2.76221 -1.85947 0.316328 3.34478 

-2.16062 -15.0036 -12.8915 19.8989 
-1.13347 1.51923 0.960622 2.12499 

0.0202437 3.4567 143.462 143.503 
19.0831 -36.5811 -41.5782 58.5755 

10.8144 -32.8389 37.4922 51.0001 
39.9351 36.0837 11.4106 55.0187 

8.44294 16.1218 -112.433 113.896 
-0.0319527 -1.17457 -6.51352 6.61865 

-5.41534 3.25569 18.4353 19.4881 
11.9167 -6.0606 11.9974 17.9632 

-3.37679 -1.13108 -14.9674 15.3852 
-6.59503 -3.42204 -0.0689977 7.43031 

28.4956 -124.727 99.2616 161.931 
1.69426 -8.43293 10.895 13.8812 

-21.2238 -35.3544 -32.1087 52.2623 
22.0748 23.3671 -145.809 149.311 

8.2867 -7.39477 -6.86297 13.0557 
2.41756 1.89279 1.92059 3.62159 

13.383 23.7092 -12.7323 30.0557 
39.224 -33.6938 -149.85 158.521 

-92.4822 -104.574 83.5497 162.694 
-23.0193 13.6362 5.44349 27.3032 

-21.9773 104.161 32.0962 111.188 
49.5483 -93.468 -111.971 154.042 

-2.07996 -19.193 -21.5376 28.9234 
-1.55998 1.8008 -3.52729 4.25654 

-15.1364 -92.4014 151.03 177.699 
4.95302 6.48078 -8.55556 11.8208 

-58.4466 45.9379 70.0285 102.129 
12.101 -18.4523 20.5548 30.1566 

